RunId,iteration,Step,social_radius,fire_radius,exits,p_spreading,p_spreading_environment,gumbel_params,width,height,N,p_env_knowledge_params,fire_avoidance_radius,Agents Removed,Agents Know Fire,Exit Knowledge Spread,Change Goal,parameter,value
1,1,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,37,37,0,37,p_spreading,0.5
14,14,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,89,89,9,89,p_spreading,0.5
3,3,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,116,116,12,117,p_spreading,0.5
7,7,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,63,63,2,63,p_spreading,0.5
0,0,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,68,69,2,68,p_spreading,0.5
4,4,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,106,106,11,108,p_spreading,0.5
13,13,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,72,72,8,72,p_spreading,0.5
11,11,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,118,118,27,121,p_spreading,0.5
15,15,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,117,118,19,126,p_spreading,0.5
6,6,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,114,115,12,118,p_spreading,0.5
12,12,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,118,119,20,120,p_spreading,0.5
5,5,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,129,129,16,133,p_spreading,0.5
19,19,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,12,12,0,12,p_spreading,0.5
18,18,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,66,66,0,66,p_spreading,0.5
17,17,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,99,99,8,100,p_spreading,0.5
16,16,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,109,109,22,112,p_spreading,0.5
23,23,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,34,34,0,34,p_spreading,0.5
26,26,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,49,49,2,49,p_spreading,0.5
24,24,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,22,23,0,22,p_spreading,0.5
20,20,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,112,112,15,120,p_spreading,0.5
22,22,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,42,43,3,42,p_spreading,0.5
21,21,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,107,107,11,107,p_spreading,0.5
25,25,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,77,77,1,77,p_spreading,0.5
27,27,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,116,116,12,119,p_spreading,0.5
28,28,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,103,103,6,108,p_spreading,0.5
29,29,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.5,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,110,110,8,113,p_spreading,0.5
8,8,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,38,38,0,38,p_spreading,0.6000000000000001
13,13,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,15,16,0,15,p_spreading,0.6000000000000001
5,5,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,28,28,0,28,p_spreading,0.6000000000000001
9,9,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,37,37,2,37,p_spreading,0.6000000000000001
12,12,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,26,26,3,26,p_spreading,0.6000000000000001
2,2,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,73,73,5,75,p_spreading,0.6000000000000001
15,15,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,110,110,25,112,p_spreading,0.6000000000000001
3,3,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,61,61,5,62,p_spreading,0.6000000000000001
14,14,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,80,80,4,80,p_spreading,0.6000000000000001
7,7,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,96,96,8,99,p_spreading,0.6000000000000001
0,0,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,90,90,9,94,p_spreading,0.6000000000000001
4,4,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,122,122,12,123,p_spreading,0.6000000000000001
1,1,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,142,143,16,149,p_spreading,0.6000000000000001
10,10,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,125,125,15,127,p_spreading,0.6000000000000001
11,11,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,100,101,12,100,p_spreading,0.6000000000000001
6,6,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,133,133,18,136,p_spreading,0.6000000000000001
16,16,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,14,14,0,14,p_spreading,0.6000000000000001
20,20,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,53,54,3,53,p_spreading,0.6000000000000001
18,18,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,62,62,1,62,p_spreading,0.6000000000000001
19,19,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,78,78,4,80,p_spreading,0.6000000000000001
21,21,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,37,37,1,37,p_spreading,0.6000000000000001
23,23,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,22,25,0,22,p_spreading,0.6000000000000001
28,28,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,15,15,0,15,p_spreading,0.6000000000000001
24,24,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,63,64,4,63,p_spreading,0.6000000000000001
29,29,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,13,13,0,13,p_spreading,0.6000000000000001
22,22,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,66,66,5,69,p_spreading,0.6000000000000001
17,17,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,125,125,15,129,p_spreading,0.6000000000000001
27,27,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,58,58,2,59,p_spreading,0.6000000000000001
25,25,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,136,137,31,142,p_spreading,0.6000000000000001
26,26,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.6000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,79,80,4,79,p_spreading,0.6000000000000001
12,12,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,18,18,0,18,p_spreading,0.7000000000000001
14,14,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,18,18,1,18,p_spreading,0.7000000000000001
7,7,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,19,19,1,19,p_spreading,0.7000000000000001
10,10,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,43,43,0,43,p_spreading,0.7000000000000001
3,3,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,30,30,3,30,p_spreading,0.7000000000000001
2,2,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,51,51,3,51,p_spreading,0.7000000000000001
0,0,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,34,35,1,34,p_spreading,0.7000000000000001
1,1,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,42,42,0,42,p_spreading,0.7000000000000001
5,5,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,75,75,8,77,p_spreading,0.7000000000000001
15,15,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,75,75,4,77,p_spreading,0.7000000000000001
9,9,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,75,75,3,75,p_spreading,0.7000000000000001
13,13,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,74,74,6,75,p_spreading,0.7000000000000001
6,6,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,110,110,32,116,p_spreading,0.7000000000000001
4,4,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,100,100,8,100,p_spreading,0.7000000000000001
8,8,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,124,124,18,130,p_spreading,0.7000000000000001
11,11,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,144,144,24,154,p_spreading,0.7000000000000001
16,16,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,35,35,2,35,p_spreading,0.7000000000000001
17,17,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,26,26,1,26,p_spreading,0.7000000000000001
18,18,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,32,32,1,32,p_spreading,0.7000000000000001
19,19,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,24,24,5,26,p_spreading,0.7000000000000001
20,20,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,50,50,1,50,p_spreading,0.7000000000000001
27,27,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,10,10,0,10,p_spreading,0.7000000000000001
23,23,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,66,66,3,66,p_spreading,0.7000000000000001
21,21,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,84,84,10,89,p_spreading,0.7000000000000001
24,24,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,130,130,8,130,p_spreading,0.7000000000000001
28,28,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,70,70,8,71,p_spreading,0.7000000000000001
22,22,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,128,128,15,132,p_spreading,0.7000000000000001
25,25,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,120,121,9,125,p_spreading,0.7000000000000001
29,29,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,86,86,13,87,p_spreading,0.7000000000000001
26,26,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.7000000000000001,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,89,89,10,91,p_spreading,0.7000000000000001
3,3,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,41,41,2,41,p_spreading,0.8
1,1,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,51,51,2,51,p_spreading,0.8
0,0,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,56,56,4,56,p_spreading,0.8
8,8,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,112,113,18,115,p_spreading,0.8
15,15,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,83,83,6,83,p_spreading,0.8
10,10,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,101,101,16,105,p_spreading,0.8
4,4,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,85,85,2,85,p_spreading,0.8
9,9,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,86,86,8,89,p_spreading,0.8
12,12,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,106,107,12,107,p_spreading,0.8
6,6,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,105,106,11,106,p_spreading,0.8
5,5,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,123,123,22,134,p_spreading,0.8
11,11,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,117,117,18,122,p_spreading,0.8
7,7,149,2,5,"[{'location': (12, 24), 'radius': 10}, {'location': (0, 0), 'radius': 10}, {'location': (24, 0), 'radius': 10}]",0.8,0.3,"[1, 0.5, 1, 0.5]",25,25,156,"[0.12, 0.68]",1,126,126,13,135,p_spreading,0.8
