RunId,iteration,Step,social_radius,fire_radius,exits,p_spreading,p_spreading_environment,width,height,N,p_env_knowledge_params,Agents Removed,parameter,value
25,25,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.9,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.9
26,26,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.9,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,0.9
28,28,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.9,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.9
29,29,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.9,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.9
27,27,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.9,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,0.9
0,0,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
1,1,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
3,3,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
6,6,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
10,10,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
2,2,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
4,4,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,1.0
5,5,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
7,7,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,1.0
8,8,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
9,9,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
11,11,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
13,13,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
12,12,206,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
14,14,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
15,15,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
16,16,32,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
17,17,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,1.0
21,21,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",147,p_spreading,1.0
19,19,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,1.0
25,25,143,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
22,22,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
18,18,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
23,23,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,1.0
24,24,54,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
20,20,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
26,26,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
27,27,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",149,p_spreading,1.0
29,29,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",150,p_spreading,1.0
28,28,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",1.0,0.3,25,25,156,"[0, 1, -1, 1]",151,p_spreading,1.0
0,0,216,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
5,5,113,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
1,1,450,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
4,4,237,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
2,2,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
3,3,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
7,7,285,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
9,9,71,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
8,8,127,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
11,11,48,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
10,10,129,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
6,6,379,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
13,13,404,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
12,12,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
14,14,477,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
15,15,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
18,18,237,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
16,16,311,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
19,19,249,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
17,17,326,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.0
22,22,228,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
21,21,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
24,24,267,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
20,20,274,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",146,p_spreading_environment,0.0
23,23,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.0
27,27,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
25,25,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.0
29,29,281,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.0
28,28,53,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",142,p_spreading_environment,0.0
26,26,177,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.0,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.0
3,3,43,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
2,2,64,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
1,1,51,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.1
5,5,46,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
0,0,161,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",147,p_spreading_environment,0.1
6,6,221,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
10,10,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.1
9,9,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.1
4,4,497,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
11,11,138,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
8,8,520,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
13,13,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
7,7,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.1
12,12,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.1
14,14,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
15,15,43,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.1
16,16,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
21,21,43,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
20,20,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
17,17,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
18,18,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
19,19,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
23,23,45,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
24,24,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
25,25,79,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.1
29,29,46,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
27,27,75,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
22,22,384,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
26,26,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
28,28,220,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.1,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.1
1,1,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.2
0,0,41,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
3,3,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
2,2,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
4,4,44,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
5,5,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",148,p_spreading_environment,0.2
6,6,43,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
7,7,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.2
8,8,38,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
11,11,33,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.2
12,12,44,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.2
9,9,339,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
10,10,37,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
14,14,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
13,13,34,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
15,15,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.2
20,20,36,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
19,19,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
16,16,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
18,18,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
17,17,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.2
23,23,39,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
22,22,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.2
24,24,276,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.2
21,21,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
27,27,42,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",150,p_spreading_environment,0.2
25,25,40,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.2
26,26,700,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",149,p_spreading_environment,0.2
28,28,35,4,7,"[{'location': (0, 24), 'radius': 10}, {'location': (24, 0), 'radius': 10}, {'location': (24, 24), 'radius': 10}]",0.3,0.2,25,25,156,"[0, 1, -1, 1]",151,p_spreading_environment,0.2
